,Diameter (km),Long,Lat,tag
610,14.7147969951,-63.041348696,-12.8356456919,standard
611,5.40153660327,-63.5875460472,-13.2514482379,standard
612,8.61394816988,-64.1578887903,-13.6137260736,?
613,6.24735245248,-63.1562455479,-14.3459113906,standard
614,12.1268531792,-62.023033154,-16.853008632,standard
615,8.50322117828,-61.8413575252,-15.6906191042,standard
616,13.1987078209,-61.5296709969,-15.9774204806,?
617,10.6454683353,-62.0728196196,-15.7782357459,?
618,9.07421721327,-60.7496244559,-14.4218823501,standard
619,13.0742416556,-60.1500708886,-13.5540986303,standard
620,12.3074904861,-59.6803133378,-13.4185720484,standard
621,7.84732389121,-58.9189634252,-13.9425723115,standard
622,5.13596149783,-59.274841329,-14.4636695868,standard
623,7.98452384942,-61.3361268855,-11.5098367336,standard
624,5.24691558325,-60.2967834955,-10.0077923672,standard
625,7.26388308535,-57.4666465268,-10.3881917565,standard
626,19.1413218697,-57.1308004235,-10.933212703,?
627,5.99955866923,-57.4045172326,-11.4002271607,?
628,12.5210823455,-57.1995765539,-12.8464296866,standard
629,5.94899800141,-57.4608165475,-13.251593009,standard
630,9.88645766684,-56.0492148149,-12.2107701458,?
631,8.93030582388,-58.0750615693,-13.9872042302,?
632,15.0334397934,-59.2882173186,-15.9689047393,standard
633,6.92425500601,-59.9442773077,-16.2140160408,standard
634,6.12840622929,-58.4362505271,-16.6750804221,standard
635,11.1044478646,-63.2260851185,-18.8474606054,standard
636,12.5630079745,-62.7346003102,-19.05824658,standard
637,6.9340053227,-63.0459670534,-19.1270709313,standard
638,9.17895944901,-63.5062284996,-19.5408589742,standard
639,7.86160276349,-62.3491145342,-19.5234587642,standard
640,12.471496267,-62.0254706281,-19.4338476827,standard
641,6.21254057763,-61.9254194205,-19.7714117568,standard
642,6.70570074254,-62.6544882198,-19.7914219983,standard
643,5.54509945663,-64.2965132889,-20.8470799732,standard
644,5.54670607472,-64.5196395488,-21.1775112283,standard
645,7.3723140642,-62.4057639094,-19.9530583727,standard
646,7.18551431758,-63.1367743804,-20.4768178011,standard
647,13.4289512995,-62.3674675211,-20.6176133463,standard
648,11.9723423545,-62.0633216916,-21.1173973133,standard
649,12.453267716,-61.5017640912,-21.1671665227,standard
650,13.6252496414,-61.9658359795,-23.0026566274,standard
651,7.85076140039,-61.4128131193,-24.0045299361,standard
652,6.24418682297,-63.7058790321,-26.4183869184,standard
653,15.5854586306,-62.8981106224,-28.5224562415,standard
654,7.86076209097,-58.0549994333,-27.527357778,standard
655,5.58030595629,-57.8568457456,-26.786850108,standard
656,6.16287522508,-58.966961461,-25.7071845564,standard
657,6.42111867301,-57.5539536802,-25.4666898224,standard
658,11.7046790268,-57.5361392554,-25.7549596046,standard
659,14.1648984982,-58.0851474362,-26.0391806539,?
660,9.04239507609,-58.4268604926,-26.1039603803,?
661,5.66449564202,-56.301275722,-25.6917993714,?
662,7.71936582434,-56.0374546488,-26.6569790669,standard
663,5.01654989057,-55.1547526,-27.9949293303,standard
664,7.81864303682,-55.2099936067,-28.4493063793,?
665,6.57434566456,-54.2988742917,-27.8338118232,standard
666,13.8054416504,-52.0442075496,-28.5692944512,standard
667,11.7019013667,-52.6500633528,-27.0429137887,standard
668,17.6301576607,-54.1639149627,-26.131523024,standard
669,7.70136996679,-57.1924229862,-24.4242152714,standard
670,6.60512763043,-59.0248268515,-23.39876202,standard
671,5.36825443664,-55.6012809358,-22.7770402178,standard
672,6.46668616194,-55.7016663274,-23.2282347733,standard
673,10.3850639652,-55.1916437735,-23.2751892307,standard
674,6.57770664796,-56.8249651836,-22.3066035677,standard
675,6.05734967952,-57.8962960601,-21.5246660005,standard
676,7.35837439565,-59.3040277281,-19.9013099321,standard
677,7.52227512703,-58.4256770619,-20.0742052029,standard
678,6.45226941082,-60.4416521179,-20.3576115575,standard
679,5.54393055783,-58.3346183005,-21.5318909869,?
680,8.84185205946,-57.6759930087,-19.8873978471,standard
681,8.12835982999,-58.9323078502,-18.970816919,standard
682,7.10103502909,-58.4802765007,-17.244045687,standard
683,8.58091325103,-58.8406617697,-17.8467238394,standard
684,11.9023714549,-58.0026438645,-17.6108825163,standard
685,11.6648053522,-57.9170137807,-17.9179813189,?
686,6.1104789492,-57.7164370729,-17.2024584333,standard
687,10.6048219189,-57.4753781148,-16.978217542,?
688,5.36039074626,-56.14285,-15.3384171248,standard
689,5.62653648254,-56.781925072,-16.6595069317,standard
690,5.31045988273,-56.01420836,-17.220723926,standard
691,5.84639691717,-54.5189131988,-17.6050771033,standard
692,5.40349202558,-56.4288753734,-18.2208684262,standard
693,6.24424058536,-56.4802982822,-20.4918449507,standard
694,7.69748688408,-55.7592567492,-20.7677825355,standard
695,5.55900535633,-53.7750481353,-21.7010831381,standard
696,5.48088428707,-53.9180843737,-21.9703400383,standard
697,6.20756345992,-51.8127268667,-26.2361300591,standard
698,8.39039720994,-49.9974929322,-26.1640856057,?
699,7.84740227339,-49.4351810369,-26.2557959981,standard
700,7.3044668479,-49.5449657403,-26.4405556209,standard
701,6.45618087013,-49.3883217123,-26.9780990161,standard
702,6.06511844764,-47.9169966136,-26.8549794878,standard
703,9.61203580903,-47.4230993322,-26.3129375974,standard
704,14.1838420239,-50.2269572867,-28.7008020936,standard
705,10.6303828847,-52.8179270126,-24.0231352752,standard
706,11.0930588192,-47.7489506591,-24.2846684984,standard
707,8.45487695692,-47.1579734986,-24.9907605516,standard
708,8.37461111581,-50.2211196936,-23.2771346764,?
709,5.21503123242,-50.9597495081,-23.0470088045,standard
710,5.63280401261,-50.8125184396,-23.0940237676,standard
711,14.0398563667,-49.9928805112,-22.5162032967,?
712,5.49502813263,-48.5589841097,-21.3354176671,standard
713,6.26226270527,-49.3624914187,-21.8977533916,?
714,14.6837056063,-51.6868620877,-21.0657161398,standard
715,5.88484806928,-52.9199613252,-20.9900599458,standard
716,5.23150094396,-52.6054600047,-20.6439618887,standard
717,6.81375629456,-49.2350337867,-20.2076384237,?
718,5.51162241941,-48.5025997673,-20.8303247174,standard
719,18.421228501,-53.5358357655,-19.6860516863,?
720,6.05270305351,-53.5704754871,-17.2192055616,standard
721,5.50906765173,-52.6833872121,-12.7386686569,?
722,6.570432914,-52.2548832258,-12.7572398941,standard
723,5.15747588461,-52.313054895,-12.8932468955,standard
724,6.46311049479,-48.1748723468,-13.7902433177,standard
725,17.5882769143,-44.4635916827,-10.7636197377,standard
726,5.37267784847,-41.3011052747,-11.2615308459,standard
727,10.5490618248,-46.6504075356,-12.683413178,?
728,11.1351092395,-48.3914086829,-14.8593668497,standard
729,7.2253512363,-46.3400353459,-14.3307489387,standard
730,8.00755388441,-45.0265942982,-15.0240922097,standard
731,7.14933779644,-39.1008632413,-12.1440017181,standard
732,6.50063469483,-35.6580021226,-13.8187518457,standard
733,14.9736635089,-33.9653651554,-13.3563916688,standard
734,18.7887368628,-33.0755479015,-11.3924017978,standard
735,5.54423389671,-49.1449829323,-16.0764662785,standard
736,7.81837333807,-43.6752413182,-14.3804450311,?
737,7.34466264766,-44.6678466507,-16.7472747543,standard
738,15.8725877963,-47.0752305232,-19.2387533755,standard
739,13.5303498019,-45.9871197804,-19.7659380425,standard
740,7.44442541719,-43.6231087091,-18.4581416763,standard
741,5.14336837893,-35.0498618411,-15.4743868209,standard
742,13.227518584,-34.0848856524,-17.3376957725,?
743,5.39869922567,-41.7867479759,-20.3942868489,standard
744,9.14293024293,-46.1292771141,-22.498367032,standard
745,8.60333466673,-45.782376097,-24.6653311928,standard
746,19.3024746442,-45.835496322,-26.1413145872,standard
747,5.76233713465,-41.207007291,-24.5222559726,standard
748,5.55636157251,-40.7924266917,-24.037322302,standard
749,9.09881331494,-37.0947741256,-21.6193868727,standard
750,10.4652543441,-35.1277546955,-21.9627616147,standard
751,7.32910813414,-36.2381327298,-25.7553015059,standard
752,6.71383878695,-63.7147083959,-29.4014890259,standard
753,14.0757322212,-64.5732429083,-29.5262514304,standard
754,8.97157398419,-65.2171344991,-29.2265992133,standard
755,5.24005069039,-62.2403012635,-29.0647903057,standard
756,5.59045707088,-62.0413957732,-28.9763358641,standard
757,10.2759589867,-61.5863441052,-30.4325660343,standard
758,6.3807392669,-60.4851283333,-29.1964340549,standard
759,8.63706281712,-60.4292172701,-29.4754989227,standard
760,5.01324212822,-60.9864619445,-29.2243363741,standard
761,7.51984982497,-66.6684067221,-30.5923976479,standard
762,15.4800571547,-61.5783475361,-31.4233761357,standard
763,6.99357102255,-63.4510729228,-32.0502970806,standard
764,11.5526229274,-62.7169860044,-32.9759431766,standard
765,6.31095250793,-62.3097553051,-32.4240384132,standard
766,5.37267974819,-63.7086610152,-34.7058877299,standard
767,10.635784422,-61.1727106822,-35.6934918837,standard
768,7.587459359,-61.2006005867,-36.5454016932,standard
769,12.9864999387,-60.8616959898,-36.7169668632,standard
770,7.95543678877,-60.5528310183,-37.0593065052,standard
771,18.2107540409,-60.0920596094,-35.6610530468,?
772,10.8335092786,-59.7266807057,-36.5309501523,standard
773,9.91327970468,-63.9700286399,-38.3902071929,standard
774,8.51967775595,-61.8947093865,-38.6510930883,standard
775,6.19910695973,-61.7696218555,-37.7173303354,standard
776,7.69235146894,-63.3015026953,-39.1672748633,?
777,18.516347715,-63.0770747891,-39.9886559304,?
778,8.19432798692,-62.4114444948,-39.8879883676,standard
779,8.78362904895,-62.0440572523,-40.117916543,standard
780,17.9412233104,-62.1909915427,-41.0018156753,standard
781,14.5219309374,-61.729580477,-40.7170715512,standard
782,5.89497347342,-59.4645859166,-41.4829456483,standard
783,13.652904177,-58.7343073755,-41.0067933394,standard
784,18.241171486,-59.4129776654,-38.380252442,standard
785,12.9741063136,-57.8327747548,-38.6608432726,standard
786,13.0387761244,-57.4546570401,-39.5390226723,standard
787,5.21079702384,-57.8571835964,-39.9832361961,standard
788,12.8542203122,-57.9793068483,-37.2450533774,standard
789,8.44323121645,-57.4585564595,-38.0153886372,standard
790,8.79192085052,-58.4169584778,-35.6719870994,standard
791,16.1784882715,-60.2142649585,-34.4186689639,standard
792,6.89427772378,-59.5715549234,-32.8938113431,standard
793,9.39174347704,-59.1939520232,-32.8223274978,standard
794,8.55331684948,-59.7145226139,-33.2016123709,standard
795,6.26577405289,-59.2427292352,-32.1201038415,?
796,9.40498882052,-62.5004201997,-30.1966952859,?
797,13.7254439243,-58.5443962668,-28.6652811445,?
798,5.21662113981,-58.977047079,-28.8133904121,standard
799,6.1686132592,-57.1190548662,-29.3724423274,standard
800,5.51126468675,-56.935150049,-29.402217393,standard
801,5.63487209432,-56.0515311895,-28.9012957006,standard
802,6.14819022148,-57.4555385698,-30.4780049015,?
803,6.24948472937,-57.9242933152,-30.7239674675,?
804,5.06769029058,-55.371938977,-30.3818481827,standard
805,10.311350339,-55.958730755,-30.5694704465,standard
806,12.881630551,-54.3430665638,-30.0367245265,standard
807,13.743341094,-52.7921297317,-28.807365079,standard
808,11.4603913391,-52.0371538106,-28.9439561174,standard
809,10.7583773941,-51.856481119,-29.3996734908,standard
810,11.3231104744,-52.2064136259,-30.5372916157,standard
811,5.01825055831,-51.5901504352,-30.0348622863,?
812,5.44384295125,-51.6786035591,-31.7496284857,standard
813,14.0928381614,-48.6333480052,-29.2391099767,standard
814,10.2802621332,-48.2350158489,-29.9410774659,standard
815,6.74265872339,-48.7457011396,-30.0996862081,standard
816,5.60649125542,-48.2729250812,-30.3698439558,standard
817,9.64744339157,-48.3193993706,-30.8400449948,standard
818,7.27286416765,-50.1068707729,-30.998728389,standard
819,5.67659005757,-49.8059170304,-30.9587933507,standard
820,9.55949745355,-49.3128309329,-31.827758323,standard
821,6.6214480558,-48.0720429158,-32.2681491902,?
822,8.72986027958,-47.8068104623,-32.578984852,standard
823,12.4438440941,-55.3972553781,-33.0975910937,standard
824,9.65012788352,-56.5817176,-33.4700787311,standard
825,13.5034458509,-55.3375245324,-35.1096451766,standard
826,5.73044680946,-55.401257656,-36.62508318,standard
827,6.78427249109,-54.5414402635,-37.0114991676,?
828,5.03209515366,-56.000987556,-40.6258970873,standard
829,6.94291429895,-54.2831295624,-40.8836522634,?
830,8.32959847516,-54.3369903084,-41.218488883,standard
831,7.25033666516,-54.6681269268,-41.2977291439,standard
832,5.76780416301,-54.4606087838,-41.3892403678,?
833,5.32787462897,-53.8381398212,-41.4233856917,?
834,6.63176490326,-53.7288550657,-40.1002053891,standard
835,7.17972807775,-53.2103954172,-40.2552822443,standard
836,5.99456242033,-53.4295986477,-40.5331632039,standard
837,8.75246097258,-52.5581609373,-41.3414481478,standard
838,12.6191361578,-52.4090700067,-40.6285595916,standard
839,5.54902711388,-53.7643591626,-37.3953413395,standard
840,5.98537932748,-52.043080763,-36.4187469974,standard
841,6.68567564462,-52.7240080974,-36.5802158421,?
842,5.74060452357,-52.9262751199,-36.6244617533,?
843,13.283272112,-53.8481355919,-35.2938150092,?
844,5.64397083896,-53.4954003512,-35.2090546248,standard
845,6.01678433532,-53.4918964631,-33.3621589654,standard
846,6.69156759936,-53.4620765694,-33.9436468944,standard
847,8.38044190772,-51.3745465647,-34.2411484786,standard
848,8.04173611424,-50.8074683626,-34.0325138981,standard
849,5.16854223135,-50.9070796097,-34.2591883108,standard
850,10.5495015949,-49.4188944117,-33.6825917369,standard
851,5.08295169411,-49.8118606651,-34.0533906632,standard
852,5.19641997196,-49.4534735102,-33.3360050462,?
853,5.99183476561,-51.2440955025,-35.0773048651,standard
854,15.2871753494,-50.1654338645,-35.5708526474,standard
855,5.64609344237,-50.528992859,-36.4390990222,standard
856,5.40477389236,-48.0449518803,-36.0599934506,standard
857,6.70453951735,-47.536215149,-35.8246937178,?
858,5.78341145283,-48.2212467872,-36.2362883575,standard
859,11.9594615657,-50.3631918036,-37.063022456,standard
860,10.8757826673,-49.0593319877,-37.7170097144,standard
861,11.2734344799,-49.3613901329,-37.9484109836,standard
862,17.6787041943,-47.5402495683,-37.781298972,standard
863,7.35200758941,-51.0656688544,-38.989722015,standard
864,5.20206595677,-51.3301712744,-40.8754888865,standard
865,5.85155397739,-51.0890864394,-40.8382077264,standard
866,9.5719978009,-50.9356123305,-40.3026017269,standard
867,5.57172131178,-49.4570688811,-40.0599562629,standard
868,6.14715242667,-47.4665691981,-41.3411931868,standard
869,9.73861652103,-46.2286933021,-28.8833078067,standard
870,6.64799297492,-46.0078173507,-28.0355492795,standard
871,13.5506607858,-45.0008989097,-28.9367754822,standard
872,5.22154517147,-44.7091153758,-29.2234697685,standard
873,13.7737293434,-44.0754056906,-29.4131262044,standard
874,6.90688597853,-45.7273579877,-29.8234076176,standard
875,9.06103663649,-43.377660352,-28.8282169044,standard
876,5.84455118446,-43.6004591585,-29.7758519588,standard
877,8.9602705204,-42.1315721252,-28.7294523363,?
878,10.0518006019,-43.1711192952,-29.8234153783,?
879,11.7284062504,-45.5514143537,-30.5003703584,standard
880,7.6627064317,-44.118054108,-30.3342121902,standard
881,5.89987183739,-42.9850544646,-30.8279656664,standard
882,8.7251830447,-45.8949562378,-31.8307679163,standard
883,7.22025065607,-46.5245367605,-32.9951012986,standard
884,5.02671779101,-46.2757437138,-32.7913352143,?
885,8.81712216123,-46.1727159184,-33.1591826024,standard
886,7.47959496092,-45.7606047367,-33.5911361743,standard
887,7.96700684883,-46.7067786128,-40.4533893842,?
888,5.62478984271,-46.1311095143,-40.3553358564,?
889,6.85463230752,-45.1698118867,-40.5836752616,standard
890,5.88677569299,-44.892043284,-40.8566547504,standard
891,5.29523415465,-45.6918252951,-41.1793212952,standard
892,5.66742309955,-45.8821925702,-41.3385593304,standard
893,7.58793151115,-45.1110720094,-41.5578022455,standard
894,5.80178204028,-45.2026945589,-40.974433354,?
895,16.6256072849,-44.7011204474,-38.2172840066,standard
896,10.1838689398,-44.2924832414,-38.7178474193,standard
897,15.8276249782,-44.7169877475,-38.9064066153,standard
898,5.22537965531,-43.9433268375,-39.2277289878,standard
899,6.73977259229,-42.6234343711,-39.472745872,standard
900,7.36854748785,-41.5508173122,-41.2976703959,standard
901,5.20949630962,-41.8083103372,-38.2328632319,standard
902,7.23630188535,-40.4313447969,-40.7757801876,?
903,5.23702634812,-40.7369015247,-40.9345042408,?
904,5.05902652785,-38.708310372,-39.7003710291,?
905,9.58950792515,-38.4260061874,-39.6004918807,?
906,12.3435453275,-37.3152276449,-40.2084627176,standard
907,5.69705132987,-37.1023892871,-40.4943382381,standard
908,5.06834942986,-36.9885767758,-40.3218271482,standard
909,7.60584596232,-37.6748208359,-41.10815027,standard
910,7.39184967643,-36.0481144463,-41.5595831356,standard
911,13.0995790776,-37.8795944326,-37.783256364,standard
912,12.5219442679,-38.6530558301,-38.6559407847,standard
913,6.39518043055,-37.8532556309,-38.3777465904,standard
914,10.1676146058,-39.6514343555,-37.8458203402,?
915,16.9094280298,-36.3962045585,-38.7532346264,standard
916,15.0904247803,-34.9953678276,-38.1213114743,standard
917,6.31558348555,-34.8817634927,-37.3409377564,standard
918,12.1974731995,-33.4788934055,-37.9194817107,standard
919,8.59928693578,-35.9747192002,-37.0358602664,?
920,5.42532671768,-34.0495443058,-36.7739350867,?
921,6.50467787139,-41.0155293316,-37.0903950295,standard
922,6.66010250857,-43.9126721602,-36.3059438116,?
923,5.19884327761,-44.5197093472,-36.2007480894,standard
924,8.44045214999,-46.8230611588,-35.4077787608,standard
925,6.19212897038,-45.7396474462,-36.5752818025,?
926,5.05521836346,-44.6690298825,-33.4448082018,standard
927,11.3751767654,-43.1262816389,-32.7981915714,standard
928,13.522664676,-42.5534758273,-32.40113711,standard
929,5.49006034513,-43.1604132872,-33.2211084198,standard
930,6.37558743333,-42.3836384776,-34.7958028608,?
931,7.25645001428,-42.5381650782,-35.4051922465,standard
932,16.6186212539,-41.0568793951,-33.17203329,standard
933,6.71219139621,-39.8345514571,-35.2595789119,?
934,16.296248667,-40.1020957454,-35.7638603704,standard
935,6.649780147,-39.235342801,-34.6782632065,standard
936,14.8633095004,-39.0406300877,-35.4571140596,standard
937,10.316922018,-35.0637798708,-35.7478430606,standard
938,10.4023375387,-34.0177425357,-34.3960162202,standard
939,6.21093428571,-33.7874759551,-35.0575638557,standard
940,8.8687956768,-35.3285344309,-34.4350621602,standard
941,8.93992212532,-39.7700839531,-33.8044014435,standard
942,14.6443488543,-33.700792596,-33.2832495965,standard
943,7.37213587989,-40.6714917947,-32.2236344198,standard
944,8.43067777332,-38.4401749929,-31.2205906481,standard
945,12.7731752873,-37.6142470611,-31.7973793559,standard
946,10.1570003745,-37.65925961,-32.1721349954,standard
947,7.54037472468,-36.1981593129,-33.2412093158,?
948,5.05796437983,-36.0921809169,-32.1065271411,standard
949,7.35529888555,-36.0017960847,-32.4020160156,standard
950,5.92486847724,-35.2432579889,-30.8354582372,standard
951,11.202317449,-35.4487806163,-31.1670088909,standard
952,6.39174844378,-35.3259840779,-31.6323431416,standard
953,6.90267298108,-35.8176542529,-29.1873909032,standard
954,5.92419390957,-34.0658432139,-29.9457052333,standard
955,10.0633284593,-62.7653938199,-42.6142487668,?
956,9.46071548346,-63.0750700744,-42.6757530981,?
957,13.101102154,-63.644909133,-43.1452652238,?
958,13.326102537,-63.9007520275,-43.8437537452,standard
959,15.7508985785,-62.3391793388,-43.5193689071,standard
960,8.59164475563,-62.579653173,-44.013609036,standard
961,8.30031899784,-61.9761851375,-44.1699568087,standard
962,6.79757245457,-61.5966287587,-44.024336691,standard
963,7.68375413983,-62.0626980787,-44.8040494756,?
964,10.0385108881,-62.7666441549,-45.102329345,?
965,11.7622645088,-62.4812801147,-45.0340832928,?
966,10.2875347696,-61.239842584,-44.294008372,?
967,9.02876495883,-61.2201154,-45.501519684,standard
968,14.2351250879,-60.5255108705,-45.5025579569,standard
969,13.0825517844,-61.1204412074,-45.9552449148,standard
970,12.8027408195,-61.3426315951,-47.4233627096,standard
971,8.61795385633,-60.4984062055,-47.4491708665,standard
972,5.89723896689,-63.720276397,-50.0283892633,standard
973,9.8411234885,-63.8178740439,-50.8538161706,standard
974,10.1054514371,-64.2761829186,-51.160024707,?
975,6.18948726461,-62.3674068874,-51.1902165705,standard
976,5.09703460281,-62.6269750972,-50.7759457076,standard
977,6.30983874413,-64.3090871611,-52.7091928808,standard
978,7.75672683001,-60.7170246515,-42.056181167,?
979,5.64876376627,-59.8426064755,-42.1591981751,?
980,12.2950385066,-58.9780191984,-43.0503048797,standard
981,8.8273265296,-59.7855452333,-44.1173128915,standard
982,6.62752884411,-60.5984714392,-44.9506637552,?
983,5.34781303516,-60.3071391731,-44.9231994947,?
984,8.5192344888,-58.9799896575,-44.1767834374,standard
985,6.68303817281,-58.25255299,-44.6178321063,?
986,7.21693790326,-57.9453439444,-44.9722577267,standard
987,7.09474055931,-58.1875934539,-45.1154153743,standard
988,5.15964152087,-58.1362485402,-42.4194734358,?
989,6.52178087774,-59.103275048,-48.0551682598,standard
990,10.7556954687,-58.3590127701,-48.1314376649,standard
991,7.84207361676,-57.996733096,-48.3106707668,standard
992,5.81162099215,-61.5522400024,-52.2072980439,?
993,5.85165329848,-57.7845461472,-49.9146071322,standard
994,5.65387897876,-56.7724528692,-50.3665158988,standard
995,9.07088094576,-56.7461528184,-48.7193889121,standard
996,6.26753038239,-56.5559620311,-48.9584522546,standard
997,12.3276052742,-55.448360137,-49.226742352,standard
998,6.76819155437,-56.2138513905,-49.2907217781,?
999,5.67414079012,-56.3467147243,-49.541217548,?
1000,15.0107138005,-55.6217292784,-52.1072747395,standard
1001,8.05224050773,-57.7277606997,-45.7498152494,standard
1002,7.92556739913,-57.4036366576,-45.763907599,standard
1003,15.275101931,-56.8157843576,-46.6537388203,standard
1004,12.7435504811,-56.0095006379,-45.853494679,standard
1005,7.76972281599,-56.2299452504,-47.0734895208,standard
1006,5.23963827607,-57.3019704208,-47.2909143441,standard
1007,8.09711032769,-53.9826016525,-49.6211366664,standard
1008,11.6888429453,-53.7122954079,-50.0203306569,standard
1009,8.01450883146,-54.4856218827,-50.4284751853,standard
1010,5.38076134927,-53.6206608401,-51.1650512341,standard
1011,7.66498441213,-54.3024681266,-51.6299198385,standard
1012,6.43855708348,-54.7770214936,-51.9152975096,?
1013,5.97666178033,-54.7847693037,-52.0702537111,?
1014,6.49179093748,-54.0888996219,-52.4427114073,standard
1015,13.0295611055,-53.6728452174,-46.8800209167,standard
1016,13.9166798459,-53.8351276084,-48.006876767,standard
1017,12.3841527925,-49.1132392334,-51.7991719948,standard
1018,14.7356450988,-49.0595647281,-52.288961703,standard
1019,7.79655462283,-49.5140314383,-51.1765773364,standard
1020,5.11713595227,-49.4096201344,-50.8073251546,standard
1021,6.74764104434,-51.309597724,-49.3427540923,standard
1022,8.42048664853,-50.9231514626,-50.0602559842,standard
1023,5.3882192992,-50.5740616732,-50.1182229235,standard
1024,7.02478335978,-50.8291162057,-50.5201270353,standard
1025,14.2305386889,-50.9540671635,-51.2981721748,standard
1026,5.58110777004,-52.8127663344,-51.3768821853,standard
1027,5.24658008464,-53.0476428216,-42.7381480155,standard
1028,8.59868341348,-52.8623152132,-42.8104334728,standard
1029,13.2952653541,-52.2510214757,-43.7492658878,standard
1030,10.2787572219,-51.8479073824,-42.4155606394,?
1031,10.166918921,-50.2318367638,-42.5259858782,standard
1032,7.41540417579,-49.2355041593,-41.6122921878,?
1033,7.03290620782,-48.8696055018,-43.1227071136,standard
1034,7.64312642358,-51.2577877448,-43.5349760505,standard
1035,11.4433186697,-50.9633190251,-43.4259466611,standard
1036,5.04897451779,-53.8227301376,-44.138701402,standard
1037,5.14619786041,-50.5625887819,-44.2229909312,standard
1038,6.0976913991,-49.5357447155,-44.4093478047,?
1039,7.81652615057,-49.9027464155,-45.4235118137,?
1040,10.9793519284,-46.6725343086,-44.0816854557,standard
1041,5.99896018373,-46.2643021576,-44.4357056913,standard
1042,9.1121283918,-45.4693665329,-41.7343124479,standard
1043,9.84414921771,-45.7338665874,-41.9846066172,standard
1044,14.2381906308,-44.7682994662,-42.7951627693,standard
1045,15.6034037544,-45.3349351816,-43.843496586,standard
1046,6.62957513282,-46.3873612058,-47.1087641709,standard
1047,8.80076771904,-46.9560830872,-48.0657209895,standard
1048,17.0993352227,-48.0225219905,-48.4961883687,standard
1049,7.54380473049,-47.2004924908,-51.4263502885,?
1050,5.67200763836,-47.2014325269,-52.1238571248,standard
1051,5.84375296489,-46.3253188188,-52.0768553164,standard
1052,7.49134641106,-45.8741014583,-52.2479418989,standard
1053,6.0906788997,-47.5361777511,-52.6706801884,standard
1054,9.47089240324,-45.2584275653,-51.0903089499,standard
1055,5.27155171569,-46.0526161042,-49.4270721927,standard
1056,6.12338657987,-45.1435169828,-48.3100196351,standard
1057,5.74692414624,-41.3137017233,-50.7696211223,?
1058,9.06764577203,-38.2804991178,-51.2302164485,?
1059,11.9385217356,-36.5162548788,-52.3539653983,standard
1060,7.30162190601,-35.5016348279,-51.7362247935,standard
1061,8.11404812304,-35.5921007862,-52.4106386419,?
1062,14.6821708994,-33.7263372224,-52.213746622,?
1063,15.0915880435,-34.0447105661,-50.2731143781,standard
1064,5.081461245,-33.870048684,-49.5199923544,standard
1065,5.99447832328,-33.5996548117,-49.1159600346,standard
1066,9.02854657541,-36.6915296821,-49.6404248857,standard
1067,5.84452505344,-35.8090826638,-48.6870504975,?
1068,13.58685035,-33.6902660087,-47.5205499541,standard
1069,8.77202119059,-33.4117930391,-48.0251458834,standard
1070,5.94027246884,-36.4360002399,-47.1669444859,standard
1071,10.6474067699,-37.6562667157,-47.1856545756,standard
1072,6.04309366433,-34.2899581079,-45.827803833,standard
1073,6.27990971533,-36.922133562,-44.458307696,standard
1074,15.9141893855,-35.4024147801,-43.1608905789,standard
1075,5.61324980356,-35.6880967909,-43.6311698131,standard
1076,10.9615662965,-36.8271485901,-43.3741279768,standard
1077,7.40146665729,-34.0145757425,-42.9568323091,standard
1078,6.27182665307,-36.0898526442,-42.0723618253,standard
1079,7.07913170034,-37.3746983633,-42.1958087429,standard
1080,12.0775708876,-38.1146890143,-42.0727752142,standard
1081,8.65305790246,-38.3126507487,-42.5546224997,standard
1082,7.72516218639,-38.6218080105,-42.196606597,standard
1083,9.39348308997,-41.3757179814,-42.7151142347,standard
1084,11.4840878961,-41.0654041537,-43.2717596577,standard
1085,7.35801447888,-41.5506027503,-43.9979579968,standard
1086,19.3797866494,-43.0582956132,-41.6874927259,?
1087,9.30356145303,-43.4413353145,-44.0911793435,standard
1088,7.36699164354,-44.7976676854,-44.6942687901,standard
1089,6.10563157089,-43.8845296595,-45.2239643116,standard
1090,7.23572829093,-42.5582060178,-45.5374440309,standard
1091,13.586985758,-43.1966843961,-45.8303542148,standard
1092,9.82189239475,-40.6833368286,-44.4850610048,standard
1093,5.6336670793,-42.2756026141,-45.2618672461,?
1094,8.22697711304,-47.5383097903,-44.3096826666,?
1095,7.24594104571,-41.6098192755,-44.4229729881,?
1096,10.029161053,-41.0222811978,-46.2551895649,standard
1097,13.8690320604,-41.6199838009,-47.2654997712,standard
1098,8.72658233782,-41.2665037668,-48.2192531722,standard
1099,9.64133646857,-41.949041578,-47.7012442496,standard
1100,8.29764565701,-42.2768139732,-47.6395459164,?
1101,6.93667539366,-43.5164703429,-47.9150750967,standard
1102,10.2050284323,-38.765915562,-46.7027224402,standard
1103,9.98137972841,-40.2261824124,-47.1319601976,standard
1104,7.90027001426,-43.1593912517,-48.4673434747,standard
1105,15.7817669974,-39.100075066,-48.8909348171,?
1106,7.61204318318,-47.8196288083,-52.2496073396,?
1107,11.4964988322,-43.0101731786,-50.6627518769,?
1108,8.02201475904,-41.9510869464,-49.7301992447,?
1109,7.8391524911,-65.876498917,-52.4748690138,standard
1110,7.31236658129,-65.1780233187,-52.3543819731,standard
1111,5.62015557603,-63.7810721221,-53.3951106146,standard
1112,6.46858632105,-61.0985314965,-54.0985117532,standard
